company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,transfer_to_checked_ratio,total_passengers,load_factor,ssr_count,ssr_per_pax,ground_time_pressure,difficulty_score,difficulty_rank,difficulty_class
UA,695,2025-08-11,ORD,SJU,2025-08-11 18:03:00+00:00,2025-08-11T23:54:00Z,2025-08-11 17:59:00+00:00,2025-08-11T23:50:00Z,179,B737-MAX9,Mainline,93,100,56,0.09142857142857143,131,0.36612728905667274,75,0.09901504672331413,0.36448935402381805,0.9210602612323764,504,Easy
UA,2038,2025-08-11,ORD,BUF,2025-08-11 07:15:00+00:00,2025-08-11T09:54:00Z,2025-08-11 07:18:00+00:00,2025-08-11T09:57:00Z,126,A319-100,Mainline,599,632,43,0.10285714285714286,104,0.41710998659227544,28,0.04537345043105929,0.3551064597618188,0.9204470396422963,505,Easy
UA,1920,2025-08-11,ORD,LAS,2025-08-11 15:41:00+00:00,2025-08-11T17:41:00Z,2025-08-11 15:39:00+00:00,2025-08-11T17:23:00Z,179,B737-900,Mainline,67,50,56,0.08285714285714285,131,0.36612728905667274,74,0.09766491942070173,0.3731504871887405,0.9197998385232578,506,Easy
OO,5260,2025-08-11,ORD,FSD,2025-08-11 08:54:00+00:00,2025-08-11T10:50:00Z,2025-08-11 08:48:00+00:00,2025-08-11T10:20:00Z,50,CRJ-550,Express,81,93,29,0.03428571428571429,47,0.4795640326975477,12,0.042912948382845005,0.3626849512811259,0.9194476466472329,507,Easy
YX,3668,2025-08-11,ORD,IND,2025-08-11 08:45:00+00:00,2025-08-11T11:04:00Z,2025-08-11 08:59:00+00:00,2025-08-11T11:15:00Z,76,ERJ-175,Express,50,78,39,0.02857142857142857,76,0.5122615803814714,10,0.021027430164517982,0.356910862504511,0.918771301621929,508,Easy
UA,2487,2025-08-11,ORD,PHL,2025-08-11 21:23:00+00:00,2025-08-12T00:30:00Z,2025-08-11 21:26:00+00:00,2025-08-12T00:38:00Z,166,B737-800,Mainline,66,47,51,0.06285714285714286,135,0.41049210465841574,55,0.06981229321495667,0.37387224828581733,0.9170337890163326,509,Easy
OO,5094,2025-08-11,ORD,RHI,2025-08-11 10:57:00+00:00,2025-08-11T12:19:00Z,2025-08-11 10:51:00+00:00,2025-08-11T12:20:00Z,50,CRJ-200,Express,3951,3934,29,0.06285714285714286,41,0.4141689373297003,16,0.06677664113166644,0.3731504871887405,0.91695320850725,510,Easy
OO,5234,2025-08-11,ORD,MKE,2025-08-11 10:35:00+00:00,2025-08-11T11:35:00Z,2025-08-11 10:29:00+00:00,2025-08-11T11:19:00Z,50,CRJ-550,Express,47,51,29,0.014285714285714285,46,0.4686648501362399,18,0.06696419858303677,0.3655719956694334,0.9154867586744244,511,Easy
G7,4484,2025-08-11,ORD,AVL,2025-08-11 18:15:00+00:00,2025-08-11T21:18:00Z,2025-08-11 18:14:00+00:00,2025-08-11T21:06:00Z,50,CRJ-550,Express,65,85,29,0.06857142857142857,45,0.457765667574932,8,0.029198463763778743,0.35979790689281843,0.9153334668029578,512,Easy
OO,4778,2025-08-11,ORD,FAR,2025-08-11 08:45:00+00:00,2025-08-11T10:57:00Z,2025-08-11 08:36:00+00:00,2025-08-11T10:39:00Z,50,CRJ-200,Express,50,42,29,0.017142857142857144,46,0.4686648501362399,16,0.05927434307685302,0.36990256225189455,0.9149846126078446,513,Easy
OO,5045,2025-08-11,ORD,RHI,2025-08-11 16:35:00+00:00,2025-08-11T17:57:00Z,2025-08-11 16:29:00+00:00,2025-08-11T17:38:00Z,50,CRJ-200,Express,42,43,29,0.05142857142857143,38,0.38147138964577665,25,0.11411515471305828,0.36665463731504866,0.913669753102455,514,Easy
OO,5124,2025-08-11,ORD,EAU,2025-08-11 21:07:00+00:00,2025-08-11T22:30:00Z,2025-08-11 22:07:00+00:00,2025-08-12T00:04:00Z,50,CRJ-200,Express,57,39,29,0.04285714285714286,41,0.4141689373297003,19,0.0797181052762196,0.3735113677372789,0.9102555532003417,515,Easy
UA,777,2025-08-11,ORD,LAS,2025-08-11 19:49:00+00:00,2025-08-11T21:52:00Z,2025-08-11 19:47:00+00:00,2025-08-11T21:21:00Z,179,B737-MAX9,Mainline,79,71,56,0.13142857142857142,111,0.3052380010046733,66,0.10291946892276085,0.36990256225189455,0.9094886036079001,516,Easy
OO,5610,2025-08-11,ORD,CHO,2025-08-11 18:06:00+00:00,2025-08-11T21:12:00Z,2025-08-11 21:00:00+00:00,2025-08-12T00:51:00Z,50,CRJ-550,Express,-131,36,29,0.08,44,0.446866485013624,19,0.07412974575925346,0.30674846625766866,0.907744697030546,517,Easy
UA,2177,2025-08-11,ORD,MSN,2025-08-11 14:00:00+00:00,2025-08-11T15:03:00Z,2025-08-11 13:57:00+00:00,2025-08-11T14:46:00Z,150,A320-200,Mainline,78,77,46,0.09142857142857143,120,0.40326975476839244,30,0.04197216818793955,0.36737639841212555,0.904046892797029,518,Easy
G7,4380,2025-08-11,ORD,SYR,2025-08-11 07:05:00+00:00,2025-08-11T10:09:00Z,2025-08-11 08:51:00+00:00,2025-08-11T12:02:00Z,50,CRJ-550,Express,-60,46,29,0.06,47,0.4795640326975477,10,0.03538670682360133,0.3287621797185131,0.9037129192396622,519,Easy
UA,1129,2025-08-11,ORD,BOS,2025-08-11 19:45:00+00:00,2025-08-11T23:12:00Z,2025-08-11 19:42:00+00:00,2025-08-11T23:04:00Z,166,B737-800,Mainline,65,55,51,0.04857142857142857,149,0.45645251304947315,23,0.025057066562760164,0.37062432334897144,0.9007053315326333,520,Easy
YX,3700,2025-08-11,ORD,BNA,2025-08-11 07:25:00+00:00,2025-08-11T09:13:00Z,2025-08-11 07:18:00+00:00,2025-08-11T09:05:00Z,76,ERJ-175,Express,65,78,34,0.037142857142857144,71,0.4764090061666429,10,0.022666298554457075,0.3623240707325875,0.8985422325965446,521,Easy
UA,970,2025-08-11,ORD,FCO,2025-08-11 15:50:00+00:00,2025-08-12T07:55:00Z,2025-08-11 16:21:00+00:00,2025-08-12T08:31:00Z,318,B787-10,Mainline,135,132,100,0.2,179,0.2740561753465975,59,0.05605233657984864,0.3680981595092024,0.8982066714356485,522,Easy
UA,2104,2025-08-11,ORD,BOS,2025-08-11 06:00:00+00:00,2025-08-11T09:26:00Z,2025-08-11 05:53:00+00:00,2025-08-11T09:19:00Z,179,B737-MAX9,Mainline,330,291,56,0.002857142857142857,173,0.4939947939658716,21,0.019224864400138736,0.381089859256586,0.8971666604797391,523,Easy
G7,4482,2025-08-11,ORD,TUL,2025-08-11 19:40:00+00:00,2025-08-11T17:35:00Z,2025-08-11 19:40:00+00:00,2025-08-11T21:20:00Z,50,CRJ-550,Express,67,95,29,0.06285714285714286,41,0.4141689373297003,15,0.06246281975014872,0.356910862504511,0.8963997624415028,524,Easy
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11T18:22:00Z,2025-08-11 15:47:00+00:00,2025-08-11T18:22:00Z,50,CRJ-550,Express,67,95,29,0.06285714285714286,41,0.4141689373297003,15,0.06246281975014872,0.356910862504511,0.8963997624415028,525,Easy
OO,5118,2025-08-11,ORD,PLN,2025-08-11 12:45:00+00:00,2025-08-11T15:08:00Z,2025-08-11 14:58:00+00:00,2025-08-11T17:38:00Z,50,CRJ-200,Express,-101,36,29,0.025714285714285714,32,0.3160762942779292,43,0.23542009576537484,0.31757488271382167,0.8947855584714115,526,Easy
OO,5251,2025-08-11,ORD,ASE,2025-08-11 11:16:00+00:00,2025-08-10T21:44:00Z,2025-08-11 11:16:00+00:00,2025-08-11T12:09:00Z,70,ERJ-175,Express,68,80,34,0.03142857142857143,60,0.43441027637212926,23,0.06555439174023642,0.3626849512811259,0.894078190822063,527,Easy
OO,5251,2025-08-11,ORD,ASE,2025-08-11 19:35:00+00:00,2025-08-11T21:44:00Z,2025-08-11 19:38:00+00:00,2025-08-11T21:27:00Z,70,ERJ-175,Express,68,80,34,0.03142857142857143,60,0.43441027637212926,23,0.06555439174023642,0.3626849512811259,0.894078190822063,528,Easy
G7,4468,2025-08-11,ORD,LEX,2025-08-11 21:20:00+00:00,2025-08-11T23:50:00Z,2025-08-12 00:47:00+00:00,2025-08-12T03:10:00Z,50,CRJ-550,Express,55,23,29,0.08,37,0.3705722070844687,14,0.0646780253244416,0.378563695416817,0.8938139278257273,529,Easy
G7,4597,2025-08-11,ORD,ROA,2025-08-11 11:26:00+00:00,2025-08-11T10:14:00Z,2025-08-11 11:26:00+00:00,2025-08-11T12:20:00Z,50,CRJ-550,Express,38,71,29,0.06285714285714286,44,0.446866485013624,7,0.02589337940228259,0.3551064597618188,0.8907234670348683,530,Easy
G7,4597,2025-08-11,ORD,ROA,2025-08-11 07:15:00+00:00,2025-08-11T10:44:00Z,2025-08-11 07:07:00+00:00,2025-08-11T10:44:00Z,50,CRJ-550,Express,38,71,29,0.06285714285714286,44,0.446866485013624,7,0.02589337940228259,0.3551064597618188,0.8907234670348683,531,Easy
OO,5737,2025-08-11,ORD,OMA,2025-08-11 21:12:00+00:00,2025-08-11T23:00:00Z,2025-08-11 21:30:00+00:00,2025-08-11T23:12:00Z,76,ERJ-175,Express,57,45,34,0.045714285714285714,66,0.4405564319518142,13,0.032592874729639655,0.37134608444604833,0.8902096768417879,532,Easy
OO,5250,2025-08-11,ORD,BNA,2025-08-11 17:50:00+00:00,2025-08-11T19:39:00Z,2025-08-11 18:04:00+00:00,2025-08-11T19:52:00Z,76,ERJ-175,Express,62,64,34,0.03428571428571429,68,0.45489746163774564,14,0.03416922657137073,0.3662937567665102,0.8896461592613409,533,Easy
UA,482,2025-08-11,ORD,CHS,2025-08-11 07:00:00+00:00,2025-08-11T10:23:00Z,2025-08-11 06:58:00+00:00,2025-08-11T10:29:00Z,166,B737-MAX8,Mainline,63,55,57,0.05714285714285714,139,0.42362364991300355,28,0.03338331878265157,0.36990256225189455,0.8840523880904069,534,Easy
OO,5099,2025-08-11,ORD,CIU,2025-08-11 12:40:00+00:00,2025-08-11T15:09:00Z,2025-08-11 12:35:00+00:00,2025-08-11T15:16:00Z,50,CRJ-200,Express,397,119,29,0.025714285714285714,24,0.22888283378746596,22,0.15988328594942391,0.4673403103572717,0.8818207158084472,535,Easy
OO,5131,2025-08-11,ORD,CMX,2025-08-11 16:15:00+00:00,2025-08-11T18:52:00Z,2025-08-11 17:40:00+00:00,2025-08-11T20:02:00Z,50,CRJ-200,Express,40,96,29,0.04,39,0.39237057220708454,23,0.10206148781638831,0.3468062071454348,0.8812382671689076,536,Easy
G7,4610,2025-08-11,ORD,XNA,2025-08-11 12:41:00+00:00,2025-08-11T14:35:00Z,2025-08-11 12:35:00+00:00,2025-08-11T14:19:00Z,50,CRJ-550,Express,59,76,29,0.02857142857142857,42,0.42506811989100823,16,0.06513328060537397,0.3608805485384337,0.8796533776062445,537,Easy
UA,1980,2025-08-11,ORD,LGA,2025-08-11 06:00:00+00:00,2025-08-11T09:11:00Z,2025-08-11 06:04:00+00:00,2025-08-11T09:27:00Z,166,B737-800,Mainline,2355,2385,51,0.017142857142857144,155,0.47614983093135493,25,0.02628238235677429,0.3561891014074341,0.8757641718384205,538,Easy
G7,4611,2025-08-11,ORD,MDT,2025-08-11 07:15:00+00:00,2025-08-11T10:14:00Z,2025-08-11 07:23:00+00:00,2025-08-11T10:10:00Z,50,CRJ-550,Express,45,27,29,0.022857142857142857,43,0.43596730245231613,10,0.038887284293016994,0.3735113677372789,0.8712230973397549,539,Easy
UA,929,2025-08-11,ORD,LHR,2025-08-11 16:05:00+00:00,2025-08-12T06:20:00Z,2025-08-11 18:59:00+00:00,2025-08-12T08:36:00Z,167,B767-300,Mainline,195,390,145,0.11142857142857143,122,0.36541630635187394,66,0.09343747163711202,0.29664381089859254,0.86692616031615,540,Easy
OO,5532,2025-08-11,ORD,MCI,2025-08-11 07:24:00+00:00,2025-08-11T09:13:00Z,2025-08-11 07:20:00+00:00,2025-08-11T08:58:00Z,70,ERJ-175,Express,865,863,34,0.011428571428571429,63,0.457765667574932,11,0.028636982250628815,0.367737278960664,0.8655685002147963,541,Easy
G7,4507,2025-08-11,ORD,CHA,2025-08-11 20:14:00+00:00,2025-08-11T22:59:00Z,2025-08-11 20:08:00+00:00,2025-08-12T00:02:00Z,50,CRJ-550,Express,79,52,29,0.03428571428571429,37,0.3705722070844687,18,0.08379874712360123,0.37675929267412483,0.8654159611679091,542,Easy
G7,4482,2025-08-11,ORD,TUL,2025-08-11 19:40:00+00:00,2025-08-11T17:35:00Z,2025-08-11 19:40:00+00:00,2025-08-11T21:20:00Z,50,CRJ-550,Express,-36,78,29,0.06285714285714286,41,0.4141689373297003,15,0.06246281975014872,0.3258751353302057,0.8653640352671974,543,Easy
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11T18:22:00Z,2025-08-11 15:47:00+00:00,2025-08-11T18:22:00Z,50,CRJ-550,Express,-36,78,29,0.06285714285714286,41,0.4141689373297003,15,0.06246281975014872,0.3258751353302057,0.8653640352671974,544,Easy
UA,1100,2025-08-11,ORD,PDX,2025-08-11 07:10:00+00:00,2025-08-11T09:42:00Z,2025-08-11 07:21:00+00:00,2025-08-11T09:27:00Z,200,A321-2NX,Mainline,105,118,68,0.037142857142857144,169,0.4277929155313352,36,0.03543124079732466,0.3623240707325875,0.8626910842041045,545,Easy
YX,3493,2025-08-11,ORD,DTW,2025-08-11 21:25:00+00:00,2025-08-11T23:57:00Z,2025-08-11 21:25:00+00:00,2025-08-11T23:55:00Z,76,ERJ-175,Express,60,91,34,0.05714285714285714,58,0.38319231320808844,22,0.06484285913305504,0.35582822085889565,0.8610062503428964,546,Easy
YX,3498,2025-08-11,ORD,CVG,2025-08-11 07:10:00+00:00,2025-08-11T09:35:00Z,2025-08-11 07:08:00+00:00,2025-08-11T09:25:00Z,76,ERJ-175,Express,45,47,34,0.025714285714285714,61,0.4047038577369856,22,0.06154348076720232,0.3662937567665102,0.8582553809849838,547,Easy
G7,4395,2025-08-11,ORD,TVC,2025-08-11 18:15:00+00:00,2025-08-11T20:38:00Z,2025-08-11 18:03:00+00:00,2025-08-11T20:21:00Z,50,CRJ-550,Express,74,65,29,0.037142857142857144,27,0.26158038147138973,29,0.18772341097644107,0.370263442800433,0.856710092391121,548,Easy
OO,5272,2025-08-11,ORD,MSN,2025-08-11 10:35:00+00:00,2025-08-11T11:43:00Z,2025-08-11 10:29:00+00:00,2025-08-11T11:20:00Z,50,CRJ-550,Express,41,55,29,0.011428571428571429,42,0.42506811989100823,14,0.05671105790812509,0.36196319018404904,0.8551709394117538,549,Easy
G7,4597,2025-08-11,ORD,ROA,2025-08-11 07:15:00+00:00,2025-08-11T10:44:00Z,2025-08-11 07:07:00+00:00,2025-08-11T10:44:00Z,50,CRJ-550,Express,-120,42,29,0.06285714285714286,44,0.446866485013624,7,0.02589337940228259,0.30855286900036083,0.8441698762734103,550,Easy
G7,4597,2025-08-11,ORD,ROA,2025-08-11 11:26:00+00:00,2025-08-11T10:14:00Z,2025-08-11 11:26:00+00:00,2025-08-11T12:20:00Z,50,CRJ-550,Express,-120,42,29,0.06285714285714286,44,0.446866485013624,7,0.02589337940228259,0.30855286900036083,0.8441698762734103,551,Easy
UA,2628,2025-08-11,ORD,BNA,2025-08-11 21:30:00+00:00,2025-08-11T23:20:00Z,2025-08-11 21:29:00+00:00,2025-08-11T23:58:00Z,179,B737-900,Mainline,157,165,56,0.11428571428571428,100,0.2717488925760736,49,0.08442017058207392,0.36412847347527966,0.8345832509191414,552,Easy
OO,5020,2025-08-11,ORD,FOD,2025-08-11 12:30:00+00:00,2025-08-11T14:03:00Z,2025-08-11 12:24:00+00:00,2025-08-11T13:39:00Z,50,CRJ-200,Express,40,57,29,0.03142857142857143,16,0.14168937329700274,26,0.2851638485710011,0.3608805485384337,0.8191623418350089,553,Easy
UA,1495,2025-08-11,ORD,TVC,2025-08-11 19:52:00+00:00,2025-08-11T22:12:00Z,2025-08-11 19:50:00+00:00,2025-08-11T22:05:00Z,150,A320-200,Mainline,57,57,46,0.04,41,0.11625794732061762,68,0.2910953529705879,0.3670155178635871,0.8143688181547927,554,Easy
YX,3598,2025-08-11,ORD,SDF,2025-08-11 17:55:00+00:00,2025-08-11T20:26:00Z,2025-08-11 17:53:00+00:00,2025-08-11T20:11:00Z,76,ERJ-175,Express,65,95,34,0.011428571428571429,50,0.3258281944643626,34,0.11802483914409696,0.3561891014074341,0.8114707064444651,555,Easy
OO,5695,2025-08-11,ORD,ABE,2025-08-11 18:35:00+00:00,2025-08-11T21:57:00Z,2025-08-11 18:24:00+00:00,2025-08-11T21:52:00Z,70,ERJ-175,Express,85,48,34,0.022857142857142857,55,0.3954846243674582,3,0.007402772298777088,0.38036809815950917,0.8061126376828873,556,Easy
UA,2455,2025-08-11,ORD,SAV,2025-08-11 07:10:00+00:00,2025-08-11T10:35:00Z,2025-08-11 07:07:00+00:00,2025-08-11T10:48:00Z,179,B737-900,Mainline,78,85,62,0.04857142857142857,121,0.335682645030673,31,0.043068449241507066,0.36448935402381805,0.7918118768674267,557,Easy
OO,5135,2025-08-11,ORD,MCW,2025-08-11 16:50:00+00:00,2025-08-11T18:20:00Z,2025-08-11 17:13:00+00:00,2025-08-11T18:29:00Z,50,CRJ-200,Express,47,56,29,0.025714285714285714,24,0.22888283378746596,22,0.15988328594942391,0.3637675929267412,0.7782479983779168,558,Easy
OO,5138,2025-08-11,ORD,MGW,2025-08-11 21:13:00+00:00,2025-08-11T23:59:00Z,2025-08-11 21:16:00+00:00,2025-08-12T00:10:00Z,50,CRJ-200,Express,53,28,29,0.045714285714285714,31,0.3051771117166213,9,0.0491038890202874,0.37603753157704795,0.7760328180282423,559,Easy
OO,5274,2025-08-11,ORD,SBN,2025-08-11 21:30:00+00:00,2025-08-11T23:30:00Z,2025-08-12 09:05:00+00:00,2025-08-12T11:00:00Z,50,CRJ-550,Express,265,913,29,0.06571428571428571,16,0.14168937329700274,39,0.42886802334281016,0.13316492241068204,0.7694366047647806,560,Easy
OO,5037,2025-08-11,ORD,LAF,2025-08-11 12:14:00+00:00,2025-08-11T14:12:00Z,2025-08-11 13:15:00+00:00,2025-08-11T15:12:00Z,50,CRJ-200,Express,24,124,29,0.02,15,0.1307901907356948,24,0.2807421816549454,0.33092746300974374,0.762459835400384,561,Easy
OO,5121,2025-08-11,ORD,FOD,2025-08-11 07:45:00+00:00,2025-08-11T09:20:00Z,2025-08-11 07:32:00+00:00,2025-08-11T08:49:00Z,50,CRJ-200,Express,85,88,29,0.005714285714285714,11,0.08719346049046323,19,0.30325248595486515,0.3659328762179718,0.7620931083775859,562,Easy
UA,1641,2025-08-11,ORD,IND,2025-08-11 21:30:00+00:00,2025-08-11T23:43:00Z,2025-08-11 21:43:00+00:00,2025-08-12T00:32:00Z,166,B737-800,Mainline,160,88,51,0.08571428571428572,45,0.11503233643018942,41,0.15890069330141154,0.39299891735835435,0.752646232804241,563,Easy
UA,1273,2025-08-11,ORD,SFO,2025-08-11 06:30:00+00:00,2025-08-11T09:09:00Z,2025-08-11 11:12:00+00:00,2025-08-11T13:31:00Z,234,B757-300,Mainline,622,762,66,0.017142857142857144,178,0.38184401127180423,36,0.03352628756176581,0.3164922410682064,0.7490053970446335,564,Easy
OO,5309,2025-08-11,ORD,FWA,2025-08-11 20:05:00+00:00,2025-08-11T22:21:00Z,2025-08-11 20:28:00+00:00,2025-08-11T22:27:00Z,76,ERJ-175,Express,-5,29,34,0.04857142857142857,34,0.21109995697691095,23,0.11740060381477146,0.35474557921328037,0.7318175685763914,565,Easy
UA,1779,2025-08-11,ORD,BOS,2025-08-11 21:32:00+00:00,2025-08-12T00:59:00Z,2025-08-11 22:11:00+00:00,2025-08-12T01:52:00Z,179,B737-900,Mainline,67,71,56,0.025714285714285714,69,0.1773704960954744,46,0.11566661678886726,0.3655719956694334,0.6843233942680608,566,Easy
OO,5027,2025-08-11,ORD,MCW,2025-08-11 07:45:00+00:00,2025-08-11T09:14:00Z,2025-08-11 07:39:00+00:00,2025-08-11T09:30:00Z,50,CRJ-200,Express,52,35,29,0.02,12,0.09809264305177112,10,0.1451443962292384,0.3731504871887405,0.63638752646975,567,Easy
OO,5538,2025-08-11,ORD,HSV,2025-08-11 18:25:00+00:00,2025-08-11T20:14:00Z,2025-08-12 08:19:00+00:00,2025-08-12T10:05:00Z,50,CRJ-550,Express,391,1127,29,0.07714285714285714,33,0.3269754768392371,21,0.11030702052698162,0.10140743413929987,0.6158327886483758,568,Easy
OO,5382,2025-08-11,ORD,FWA,2025-08-11 15:35:00+00:00,2025-08-11T17:47:00Z,2025-08-12 08:15:00+00:00,2025-08-12T10:17:00Z,50,CRJ-200,Express,-980,37,29,0.06857142857142857,34,0.33787465940054506,21,0.10699668165934637,0.0,0.51344276963132,569,Easy
OO,5051,2025-08-11,ORD,LAF,2025-08-11 21:15:00+00:00,2025-08-11T23:13:00Z,2025-08-11 23:48:00+00:00,2025-08-12T01:33:00Z,50,CRJ-200,Express,72,217,29,0.011428571428571429,11,0.08719346049046323,6,0.09422823174132465,0.3146878383255142,0.5075381019858736,570,Easy
UA,972,2025-08-12,ORD,BRU,2025-08-12 17:55:00+00:00,2025-08-13T09:00:00Z,2025-08-12 18:08:00+00:00,2025-08-13T09:38:00Z,318,B787-10,Mainline,155,210,155,0.7942857142857143,284,0.45399551008517136,181,0.1104768668873935,0.34716708769397325,1.7059251789522523,1,Difficult
UA,845,2025-08-12,ORD,GRU,2025-08-12 21:20:00+00:00,2025-08-13T09:30:00Z,2025-08-12 23:15:00+00:00,2025-08-13T11:30:00Z,318,B787-10,Mainline,300,379,155,0.6171428571428571,260,0.41286651928778306,212,0.14196986613565996,0.33850595452905086,1.5104851970953508,2,Difficult
UA,219,2025-08-12,ORD,HNL,2025-08-12 09:30:00+00:00,2025-08-12T13:30:00Z,2025-08-12 09:27:00+00:00,2025-08-12T13:02:00Z,318,B787-10,Mainline,191,181,88,0.4542857142857143,376,0.6116566414751599,93,0.04150177809048682,0.37062432334897144,1.4780684572003324,3,Difficult
OO,5038,2025-08-12,ORD,PLN,2025-08-12 11:05:00+00:00,2025-08-12T13:28:00Z,2025-08-12 11:24:00+00:00,2025-08-12T13:45:00Z,50,CRJ-200,Express,985,46,29,0.07428571428571429,52,0.5340599455040872,41,0.1372080709952923,0.7058823529411764,1.45143608372627,4,Difficult
UA,2172,2025-08-12,ORD,FAI,2025-08-12 16:05:00+00:00,2025-08-12T19:40:00Z,2025-08-12 16:01:00+00:00,2025-08-12T19:57:00Z,166,B737-MAX8,Mainline,82,76,51,0.46285714285714286,160,0.4925642624995897,99,0.10719175519976058,0.3691808011548177,1.4317939617113107,5,Difficult
UA,422,2025-08-12,ORD,ATH,2025-08-12 16:15:00+00:00,2025-08-13T10:30:00Z,2025-08-12 16:48:00+00:00,2025-08-13T11:57:00Z,318,B787-10,Mainline,260,292,155,0.45714285714285713,332,0.536253491679948,143,0.07393602541243832,0.3554673403103572,1.4227997145456006,6,Difficult
UA,1811,2025-08-12,ORD,MSP,2025-08-12 12:45:00+00:00,2025-08-12T14:28:00Z,2025-08-12 13:13:00+00:00,2025-08-12T14:49:00Z,166,B737-MAX8,Mainline,81,126,60,0.3514285714285714,178,0.551656216145235,151,0.1477940842688223,0.3507758931793576,1.4016547650219864,7,Difficult
UA,1215,2025-08-12,ORD,ANC,2025-08-12 09:25:00+00:00,2025-08-12T13:17:00Z,2025-08-12 09:41:00+00:00,2025-08-12T13:31:00Z,166,B737-MAX8,Mainline,81,91,51,0.4228571428571429,170,0.5253931256360593,66,0.06642138525318851,0.36340671237820277,1.3780783661245934,8,Difficult
UA,445,2025-08-12,ORD,ANC,2025-08-12 15:50:00+00:00,2025-08-12T19:35:00Z,2025-08-12 15:56:00+00:00,2025-08-12T20:25:00Z,179,B737-MAX9,Mainline,75,95,56,0.3628571428571429,202,0.5822842616412708,86,0.07305517324140015,0.35979790689281843,1.3779944846326324,9,Difficult
UA,907,2025-08-12,ORD,FRA,2025-08-12 18:25:00+00:00,2025-08-13T09:55:00Z,2025-08-12 20:32:00+00:00,2025-08-13T11:59:00Z,318,B787-10,Mainline,445,573,155,0.49714285714285716,270,0.43000359878669486,135,0.08618883734849618,0.32082280765066756,1.3341581009287158,10,Difficult
UA,378,2025-08-12,ORD,LAX,2025-08-12 13:55:00+00:00,2025-08-12T16:26:00Z,2025-08-12 14:02:00+00:00,2025-08-12T16:22:00Z,200,A321-2NX,Mainline,73,89,62,0.21428571428571427,277,0.7220708446866485,59,0.03542746264431925,0.36124142908697215,1.3330254507036543,11,Difficult
UA,622,2025-08-12,ORD,DEN,2025-08-12 13:04:00+00:00,2025-08-12T14:46:00Z,2025-08-12 13:38:00+00:00,2025-08-12T15:03:00Z,364,B777-2HD,Mainline,99,95,87,0.29428571428571426,440,0.6260442554720483,113,0.043178077346863825,0.3684590400577408,1.3319670871623672,12,Difficult
OO,5280,2025-08-12,ORD,DSM,2025-08-12 21:29:00+00:00,2025-08-12T23:00:00Z,2025-08-12 23:25:00+00:00,2025-08-13T00:42:00Z,76,ERJ-175,Express,279,139,34,0.28,88,0.5983077584970601,17,0.03192292519690395,0.4175387946589678,1.327769478352932,13,Difficult
UA,1269,2025-08-12,ORD,CLE,2025-08-12 18:00:00+00:00,2025-08-12T20:28:00Z,2025-08-12 20:28:00+00:00,2025-08-12T23:20:00Z,166,B737-800,Mainline,55,65,51,0.3028571428571429,176,0.545090443517941,118,0.11633656632160297,0.36340671237820277,1.3276908650748895,14,Difficult
UA,1923,2025-08-12,ORD,CID,2025-08-12 20:05:00+00:00,2025-08-12T21:21:00Z,2025-08-12 23:20:00+00:00,2025-08-13T00:19:00Z,126,B737-700,Mainline,70,58,43,0.2857142857142857,146,0.5987630292807405,56,0.06559477226001774,0.37134608444604833,1.3214181717010924,15,Difficult
UA,310,2025-08-12,ORD,MCI,2025-08-12 15:53:00+00:00,2025-08-12T17:31:00Z,2025-08-12 16:24:00+00:00,2025-08-12T19:12:00Z,126,A319-100,Mainline,58,89,43,0.22285714285714286,144,0.5901128843908136,119,0.1439161554192229,0.35582822085889565,1.312714403526075,16,Difficult
UA,944,2025-08-12,ORD,FRA,2025-08-12 15:10:00+00:00,2025-08-13T06:30:00Z,2025-08-12 15:10:00+00:00,2025-08-13T06:05:00Z,318,B787-10,Mainline,1635,1642,155,0.46,247,0.39058831593919774,131,0.09155928299552735,0.36448935402381805,1.3066369529585433,17,Difficult
UA,224,2025-08-12,ORD,BZN,2025-08-12 09:20:00+00:00,2025-08-12T11:47:00Z,2025-08-12 09:20:00+00:00,2025-08-12T11:29:00Z,166,B737-800,Mainline,103,70,51,0.2257142857142857,202,0.630445487672762,68,0.057294776312884925,0.3789245759653554,1.292379125665288,18,Difficult
UA,1328,2025-08-12,ORD,SMF,2025-08-12 09:05:00+00:00,2025-08-12T11:46:00Z,2025-08-12 09:02:00+00:00,2025-08-12T11:33:00Z,200,A321-2NX,Mainline,76,91,62,0.21714285714285714,256,0.6648501362397821,67,0.04404482455484064,0.3616023096355106,1.2876401275729903,19,Difficult
UA,1801,2025-08-12,ORD,DEN,2025-08-12 16:20:00+00:00,2025-08-12T18:12:00Z,2025-08-12 16:24:00+00:00,2025-08-12T19:00:00Z,234,B757-300,Mainline,88,82,66,0.2857142857142857,254,0.558839283634924,98,0.06599539788934433,0.3691808011548177,1.2797297683933717,20,Difficult
